EntityId,TeamId,Name,ShortName,RowId,TeamAbbreviation,SecondsPlayed,Minutes,PlusMinus,OffPoss,DefPoss,PenaltyOffPoss,PenaltyDefPoss,TotalPoss,LongMidRangeFGA,Arc3FGA,PenaltyArc3FGA,FG2A,FG3A,OpponentPoints,PenaltyFG3A,NonHeaveArc3FGA,PenaltyOffPossExcludingTakeFouls,FG3APct,Usage,LongMidRangeFrequency,Arc3Frequency,PenaltyArc3Frequency,AtRimFG3AFrequency,ShotQualityAvg,PenaltyShotQualityAvg,Avg2ptShotDistance,Avg3ptShotDistance,PenaltyOffPossPct,AtRimFGA,AtRimFrequency,AtRimFGM,PenaltyAtRimFGM,PenaltyAtRimFGA,FG2M,Points,PenaltyFG2M,PenaltyFG2A,PenaltyPoints,PtsUnassisted2s,DefThreePtRebounds,DefRebounds,Rebounds,ShootingFouls,Fouls,FoulsDrawn,PenaltyPointsExcludingTakeFouls,Fg2Pct,PenaltyFg2Pct,EfgPct,PenaltyEfgPct,TsPct,PenaltyTsPct,DefThreePtReboundPct,DefFGReboundPct,DefCorner3ReboundPct,AtRimAccuracy,UnblockedAtRimAccuracy,PenaltyAtRimFrequency,PenaltyAtRimAccuracy,PenaltyPointsPct,on,SecondChanceOffPoss,SecondChanceAtRimFGM,SecondChanceAtRimFGA,ShortMidRangeFGM,ShortMidRangeFGA,LongMidRangeFGM,Corner3FGM,Corner3FGA,SecondChanceCorner3FGA,PenaltyCorner3FGA,Arc3FGM,SecondChanceArc3FGM,SecondChanceArc3FGA,PenaltyArc3FGM,FG3M,FtPoints,SecondChanceFG2M,SecondChanceFG2A,SecondChanceFG3M,SecondChanceFG3A,SecondChanceFtPoints,SecondChancePoints,PenaltyFG3M,PenaltyFtPoints,PtsAssisted2s,PtsAssisted3s,PtsUnassisted3s,PtsPutbacks,HeaveAttempts,NonHeaveArc3FGM,Fg2aBlocked,Fg3aBlocked,TwoPtAssists,ThreePtAssists,Assists,Arc3Assists,Corner3Assists,AtRimAssists,ShortMidRangeAssists,LongMidRangeAssists,AssistPoints,OffThreePtRebounds,OffTwoPtRebounds,DefTwoPtRebounds,FTDefRebounds,OffRebounds,SelfOReb,Steals,BadPassSteals,LostBallSteals,LiveBallTurnovers,BadPassOutOfBoundsTurnovers,BadPassTurnovers,DeadBallTurnovers,LostBallOutOfBoundsTurnovers,LostBallTurnovers,StepOutOfBoundsTurnovers,Travels,Turnovers,SecondChanceTurnovers,PenaltyTurnovers,BlockingFouls,Charge Fouls,Loose Ball Fouls,Offensive Fouls,Charge Fouls Drawn,Loose Ball Fouls Drawn,Offensive Fouls Drawn,BlockingFoulsDrawn,FTA,2pt And 1 Free Throw Trips,Technical Free Throw Trips,TwoPtShootingFoulsDrawn,NonShootingFoulsDrawn,Blocked2s,Blocked3s,BlockedArc3,BlockedAtRim,BlockedLongMidRange,BlockedShortMidRange,Blocks,RecoveredBlocks,DefensiveGoaltends,3SecondViolations,NonShootingPenaltyNonTakeFouls,NonShootingPenaltyNonTakeFoulsDrawn,Assisted2sPct,NonPutbacksAssisted2sPct,Assisted3sPct,Fg3Pct,SecondChanceFg3Pct,PenaltyFg3Pct,NonHeaveFg3Pct,SecondChanceFg2Pct,SecondChanceEfgPct,SecondChanceTsPct,FG3APctBlocked,FG2APctBlocked,AtRimPctBlocked,ShortMidRangePctBlocked,Arc3PctBlocked,LiveBallTurnoverPct,DefFTReboundPct,DefTwoPtReboundPct,OffTwoPtReboundPct,OffThreePtReboundPct,OffFGReboundPct,OffAtRimReboundPct,OffShortMidRangeReboundPct,OffLongMidRangeReboundPct,OffArc3ReboundPct,OffCorner3ReboundPct,DefAtRimReboundPct,DefShortMidRangeReboundPct,DefLongMidRangeReboundPct,DefArc3ReboundPct,SelfORebPct,BlocksRecoveredPct,AtRimPctAssisted,ShortMidRangeFrequency,ShortMidRangeAccuracy,UnblockedShortMidRangeAccuracy,ShortMidRangePctAssisted,LongMidRangeAccuracy,UnblockedLongMidRangeAccuracy,LongMidRangePctAssisted,Corner3Frequency,Corner3Accuracy,UnblockedCorner3Accuracy,Corner3PctAssisted,Arc3Accuracy,UnblockedArc3Accuracy,Arc3PctAssisted,SecondChanceAtRimFrequency,SecondChanceAtRimAccuracy,SecondChanceAtRimPctAssisted,SecondChanceCorner3Frequency,SecondChanceArc3Frequency,SecondChanceArc3Accuracy,SecondChanceArc3PctAssisted,PenaltyCorner3Frequency,PenaltyArc3Accuracy,NonHeaveArc3Accuracy,SecondChanceShotQualityAvg,ShootingFoulsDrawnPct,TwoPtShootingFoulsDrawnPct,SecondChancePointsPct,SecondChanceCorner3FGM,PenaltyCorner3FGM,Defensive 3 Seconds Violations,LongMidRangePctBlocked,SecondChanceCorner3Accuracy,SecondChanceCorner3PctAssisted,PenaltyCorner3Accuracy,FTOffRebounds,OffFTReboundPct,OffensiveGoaltends,Clear Path Fouls,ThreePtShootingFoulsDrawn,ThreePtShootingFoulsDrawnPct,3pt And 1 Free Throw Trips,BlockedCorner3,Corner3PctBlocked
203506,1610612754,Victor Oladipo,Victor Oladipo,203506,IND,153131.0,2552,334.0,5127,5103,1100.0,1193,10230,373.0,389.0,106.0,907.0,434.0,5406,112.0,386.0,1071.0,0.32363907531692765,30.097936341378105,0.27815063385533184,0.29008202833706187,0.34983498349834985,0.6070096942580164,0.510861958146487,0.49361594684385385,9.671995589856666,26.236866359447006,0.2145504193485469,380.0,0.2833706189410887,254.0,53.0,84.0,479.0,1735.0,95.0,191.0,405.0,690.0,148.0,343.0,390.0,71.0,175.0,312.0,390.0,0.5281146637265711,0.4973821989528796,0.5372856077554065,0.4768976897689769,0.5752831445702865,0.5460704607046071,0.1424446583253128,0.1400329489291598,0.11214953271028037,0.6684210526315789,0.7767584097859327,0.27722772277227725,0.6309523809523809,0.2334293948126801,False,512.0,15.0,29.0,61.0,154.0,164.0,25.0,45.0,2.0,6.0,136.0,16.0,42.0,30.0,161.0,294.0,23.0,48.0,17.0,44.0,15.0,112.0,33.0,116.0,268.0,267.0,216.0,20.0,3.0,136.0,84.0,6.0,218.0,105.0,323.0,72.0,33.0,140.0,31.0,47.0,751.0,14.0,33.0,192.0,3.0,47.0,12.0,176.0,111.0,65.0,132.0,32.0,68.0,88.0,13.0,64.0,4.0,12.0,220.0,10.0,49.0,8.0,9.0,11.0,6.0,10.0,8.0,10.0,18.0,368.0,30.0,10.0,150.0,33.0,52.0,5.0,1.0,37.0,3.0,12.0,57.0,32.0,4.0,,16.0,21.0,0.2797494780793319,0.2857142857142857,0.5527950310559007,0.3709677419354839,0.38636363636363635,0.29464285714285715,0.37354988399071926,0.4791666666666667,0.5271739130434783,0.5445544554455446,0.013824884792626729,0.0926130099228225,0.1394736842105263,0.14285714285714285,0.010282776349614395,0.6,0.024793388429752067,0.13822894168466524,0.021696252465483234,0.017879948914431672,0.020399305555555556,0.02952029520295203,0.02195121951219512,0.014059753954305799,0.01929260450160772,0.012422360248447204,0.10810810810810811,0.12608695652173912,0.1897810218978102,0.1503030303030303,0.019966722129783693,0.5614035087719298,0.2559055118110236,0.11483967188665176,0.3961038961038961,0.4621212121212121,0.22950819672131148,0.43967828418230565,0.45054945054945056,0.3353658536585366,0.03355704697986577,0.5555555555555556,0.5813953488372093,0.88,0.3496143958868895,0.35324675324675325,0.49264705882352944,0.31521739130434784,0.5172413793103449,0.06666666666666667,0.021739130434782608,0.45652173913043476,0.38095238095238093,0.5625,0.019801980198019802,0.2830188679245283,0.35233160621761656,0.5029080882352941,0.10762942779291552,0.1460564751703992,0.06455331412103746,1.0,3.0,3.0,0.024128686327077747,0.5,,0.5,,,,,8.0,0.018140589569160998,1.0,4.0,0.044444444444444446
203922,1610612754,Glenn Robinson III,Glenn Robinson III,203922,IND,20136.0,336,5.0,664,670,216.0,181,1334,16.0,17.0,4.0,51.0,34.0,713,8.0,17.0,216.0,0.4,12.450851900393184,0.18823529411764706,0.2,0.14814814814814814,0.6352941176470588,0.508225294117647,0.4834074074074074,9.147058823529411,24.63235294117647,0.3253012048192771,20.0,0.23529411764705882,12.0,5.0,6.0,22.0,95.0,8.0,19.0,26.0,16.0,13.0,26.0,37.0,9.0,14.0,15.0,26.0,0.43137254901960786,0.42105263157894735,0.5058823529411764,0.4074074074074074,0.5277777777777778,0.43333333333333335,0.104,0.08250825082508251,0.125,0.6,0.7058823529411765,0.2222222222222222,0.8333333333333334,0.2736842105263158,False,85.0,3.0,5.0,5.0,15.0,5.0,11.0,17.0,3.0,4.0,3.0,,2.0,,14.0,9.0,6.0,8.0,2.0,5.0,1.0,19.0,2.0,4.0,28.0,42.0,,6.0,,3.0,5.0,,14.0,3.0,17.0,3.0,,8.0,4.0,2.0,37.0,5.0,6.0,12.0,1.0,11.0,2.0,13.0,6.0,7.0,1.0,2.0,,4.0,1.0,1.0,,1.0,5.0,,,,,1.0,,,,2.0,,11.0,1.0,,6.0,,1.0,,,,,1.0,1.0,1.0,,,,,0.6363636363636364,0.7368421052631579,1.0,0.4117647058823529,0.4,0.25,0.4117647058823529,0.75,0.6923076923076923,0.6785714285714286,,0.09803921568627451,0.15,0.13333333333333333,,0.2,0.05263157894736842,0.06741573033707865,0.02643171806167401,0.042735042735042736,0.03197674418604651,0.057971014492753624,0.015151515151515152,0.010869565217391304,0.022222222222222223,0.1111111111111111,0.06451612903225806,0.01694915254237288,0.12280701754385964,0.09900990099009901,0.045454545454545456,1.0,0.6666666666666666,0.17647058823529413,0.3333333333333333,0.38461538461538464,0.6,0.3125,0.3125,0.6,0.2,0.6470588235294118,0.6470588235294118,1.0,0.17647058823529413,0.17647058823529413,1.0,0.38461538461538464,0.6,0.3333333333333333,0.23076923076923078,0.15384615384615385,,,0.14814814814814814,,0.17647058823529413,0.596495,0.06666666666666667,0.10714285714285714,0.2,2.0,2.0,,,0.6666666666666666,1.0,0.5,,,,,,,,,
202711,1610612754,Bojan Bogdanovic,Bojan Bogdanovic,202711,IND,147867.0,2464,89.0,4919,4909,832.0,936,9828,85.0,271.0,42.0,466.0,386.0,5289,60.0,271.0,807.0,0.45305164319248825,19.00328587075575,0.09976525821596244,0.318075117370892,0.336,0.7382629107981221,0.5360098591549296,0.5192224000000001,6.595708154506439,25.49378238341969,0.16914006911973978,243.0,0.2852112676056338,149.0,25.0,38.0,249.0,1141.0,38.0,65.0,202.0,234.0,120.0,240.0,270.0,57.0,129.0,168.0,194.0,0.5343347639484979,0.5846153846153846,0.5651408450704225,0.592,0.6025641025641025,0.6666666666666666,0.12474012474012475,0.0957492486045513,0.1,0.6131687242798354,0.7339901477832512,0.304,0.6578947368421053,0.17703768624014024,False,481.0,18.0,24.0,61.0,138.0,39.0,53.0,115.0,6.0,18.0,102.0,9.0,25.0,17.0,155.0,178.0,33.0,56.0,11.0,31.0,9.0,108.0,24.0,54.0,264.0,438.0,27.0,16.0,,102.0,57.0,4.0,79.0,40.0,119.0,27.0,13.0,47.0,13.0,19.0,278.0,17.0,12.0,103.0,17.0,30.0,6.0,55.0,45.0,10.0,60.0,6.0,35.0,46.0,12.0,25.0,8.0,12.0,106.0,6.0,18.0,5.0,5.0,2.0,2.0,3.0,9.0,10.0,7.0,205.0,16.0,15.0,78.0,18.0,8.0,,,6.0,,2.0,8.0,4.0,,,9.0,13.0,0.5301204819277109,0.5477178423236515,0.9419354838709677,0.4015544041450777,0.3548387096774194,0.4,0.4015544041450777,0.5892857142857143,0.5689655172413793,0.5879120879120879,0.010362694300518135,0.1223175965665236,0.1646090534979424,0.11594202898550725,0.014760147601476014,0.5660377358490566,0.1619047619047619,0.0753474762253109,0.00808080808080808,0.021794871794871794,0.012803532008830023,0.009652509652509652,0.002531645569620253,0.01048951048951049,0.022364217252396165,0.01948051948051948,0.061752988047808766,0.06564551422319474,0.10294117647058823,0.13082901554404144,0.015706806282722512,0.5,0.5637583892617449,0.1619718309859155,0.4420289855072464,0.5,0.47540983606557374,0.4588235294117647,0.4642857142857143,0.48717948717948717,0.13497652582159625,0.4608695652173913,0.4608695652173913,0.9622641509433962,0.3763837638376384,0.38202247191011235,0.9313725490196079,0.27586206896551724,0.75,0.5555555555555556,0.06896551724137931,0.28735632183908044,0.36,1.0,0.144,0.40476190476190477,0.3763837638376384,0.5048414062500001,0.09259259259259259,0.14772727272727273,0.09465381244522349,2.0,7.0,2.0,0.011764705882352941,0.3333333333333333,1.0,0.3888888888888889,1.0,0.010101010101010102,,,7.0,0.017948717948717947,3.0,,
2863,1610612754,Damien Wilkins,Damien Wilkins,2863,IND,9142.0,152,27.0,301,296,104.0,102,597,3.0,8.0,3.0,21.0,18.0,319,5.0,8.0,104.0,0.46153846153846156,12.95774647887324,0.07692307692307693,0.20512820512820512,0.23076923076923078,0.6923076923076923,0.5052923076923077,0.5110923076923077,7.728571428571428,24.822222222222223,0.34551495016611294,9.0,0.23076923076923078,4.0,2.0,4.0,9.0,33.0,4.0,8.0,10.0,14.0,4.0,11.0,16.0,5.0,7.0,3.0,10.0,0.42857142857142855,0.5,0.38461538461538464,0.3076923076923077,0.4024390243902439,0.35714285714285715,0.06779661016949153,0.06993006993006994,,0.4444444444444444,0.4444444444444444,0.3076923076923077,0.5,0.30303030303030304,False,42.0,1.0,1.0,5.0,9.0,,4.0,10.0,2.0,2.0,,,,,4.0,3.0,3.0,3.0,,2.0,,6.0,,2.0,4.0,9.0,3.0,2.0,,,,,5.0,4.0,9.0,1.0,3.0,3.0,1.0,1.0,22.0,1.0,4.0,6.0,1.0,5.0,1.0,2.0,1.0,1.0,3.0,,3.0,2.0,1.0,,1.0,,5.0,1.0,3.0,,,,,,,,,4.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,0.2222222222222222,0.25,0.75,0.2222222222222222,,,0.2222222222222222,1.0,0.6,0.6,,,,,,0.6,0.16666666666666666,0.07142857142857142,0.041237113402061855,0.02040816326530612,0.03424657534246575,0.05263157894736842,,0.05555555555555555,0.02631578947368421,,0.06060606060606061,0.09523809523809523,0.06666666666666667,0.08163265306122448,0.038461538461538464,,0.25,0.23076923076923078,0.5555555555555556,0.5555555555555556,0.2,,,,0.2564102564102564,0.4,0.4,0.75,,,,0.2,1.0,,0.4,,,,0.15384615384615385,,,0.47905,0.025,0.045454545454545456,0.18181818181818182,,,1.0,,,,,,,,,,,,,
1628388,1610612754,TJ Leaf,TJ Leaf,1628388,IND,27550.0,459,-82.0,929,913,250.0,272,1842,12.0,28.0,7.0,94.0,42.0,1068,9.0,28.0,250.0,0.3088235294117647,14.3796992481203,0.08823529411764706,0.20588235294117646,0.22580645161290322,0.7205882352941176,0.5309257352941177,0.5345516129032257,5.712765957446808,25.48333333333333,0.2691065662002153,56.0,0.4117647058823529,34.0,6.0,12.0,46.0,156.0,8.0,22.0,29.0,46.0,21.0,53.0,82.0,28.0,45.0,18.0,29.0,0.48936170212765956,0.36363636363636365,0.5367647058823529,0.4032258064516129,0.5492957746478874,0.4264705882352941,0.125,0.12376237623762376,0.1,0.6071428571428571,0.6296296296296297,0.3870967741935484,0.5,0.1858974358974359,False,117.0,13.0,21.0,9.0,26.0,3.0,5.0,14.0,1.0,2.0,13.0,,1.0,2.0,18.0,10.0,16.0,27.0,,2.0,,32.0,3.0,4.0,46.0,54.0,,26.0,,13.0,5.0,,5.0,4.0,9.0,3.0,1.0,1.0,2.0,2.0,22.0,8.0,21.0,29.0,3.0,29.0,4.0,4.0,3.0,1.0,8.0,1.0,7.0,3.0,1.0,1.0,,1.0,11.0,,1.0,2.0,,3.0,,1.0,2.0,,3.0,16.0,4.0,,10.0,,4.0,,,2.0,,2.0,4.0,3.0,,,5.0,,0.5,0.696969696969697,1.0,0.42857142857142855,,0.3333333333333333,0.42857142857142855,0.5925925925925926,0.5517241379310345,0.5517241379310345,,0.05319148936170213,0.03571428571428571,0.07692307692307693,,0.7272727272727273,0.10344827586206896,0.1228813559322034,0.0660377358490566,0.06060606060606061,0.06444444444444444,0.08181818181818182,0.031578947368421054,0.07964601769911504,0.0707070707070707,0.030303030303030304,0.12048192771084337,0.07865168539325842,0.1875,0.13043478260869565,0.05970149253731343,0.75,0.47058823529411764,0.19117647058823528,0.34615384615384615,0.375,0.4444444444444444,0.25,0.2727272727272727,1.0,0.10294117647058823,0.35714285714285715,0.35714285714285715,1.0,0.4642857142857143,0.4642857142857143,1.0,0.7241379310344828,0.6190476190476191,0.07692307692307693,0.034482758620689655,0.034482758620689655,,,0.06451612903225806,0.2857142857142857,0.4642857142857143,0.5539249999999999,0.07042253521126761,0.1,0.20512820512820512,,1.0,,0.08333333333333333,,,0.5,,,,,,,,,
201954,1610612754,Darren Collison,Darren Collison,201954,IND,121104.0,2018,127.0,4032,4022,661.0,794,8054,230.0,139.0,23.0,433.0,205.0,4417,34.0,137.0,649.0,0.3213166144200627,17.473778174514617,0.3605015673981191,0.21786833855799373,0.20175438596491227,0.5783699059561128,0.5090712598425199,0.46465405405405397,11.072055427251735,25.685853658536583,0.16393849206349206,164.0,0.25705329153605017,104.0,11.0,24.0,220.0,855.0,33.0,80.0,160.0,310.0,67.0,141.0,178.0,53.0,122.0,120.0,154.0,0.5080831408775982,0.4125,0.5705329153605015,0.5131578947368421,0.6068866571018652,0.572463768115942,0.08667529107373868,0.07506849315068494,0.11242603550295859,0.6341463414634146,0.7375886524822695,0.21052631578947367,0.4583333333333333,0.1871345029239766,False,387.0,7.0,8.0,10.0,39.0,106.0,31.0,66.0,10.0,11.0,65.0,4.0,13.0,9.0,96.0,127.0,10.0,27.0,11.0,23.0,5.0,58.0,17.0,43.0,130.0,231.0,57.0,12.0,2.0,65.0,31.0,1.0,257.0,111.0,368.0,88.0,23.0,118.0,50.0,89.0,847.0,14.0,23.0,70.0,4.0,37.0,6.0,92.0,41.0,51.0,50.0,13.0,36.0,36.0,8.0,14.0,2.0,5.0,86.0,5.0,12.0,2.0,1.0,,4.0,1.0,4.0,13.0,7.0,144.0,14.0,11.0,56.0,17.0,13.0,2.0,1.0,8.0,,5.0,15.0,10.0,,,6.0,12.0,0.29545454545454547,0.3037383177570093,0.8020833333333334,0.4682926829268293,0.4782608695652174,0.5,0.4729064039408867,0.37037037037037035,0.53,0.5471698113207547,0.004878048780487805,0.07159353348729793,0.1402439024390244,0.10256410256410256,0.007194244604316547,0.5813953488372093,0.0392156862745098,0.06653992395437262,0.01903973509933775,0.023450586264656615,0.020498614958448753,0.026066350710900472,0.020895522388059702,0.011086474501108648,0.019438444924406047,0.03731343283582089,0.07512953367875648,0.0392156862745098,0.08737864077669903,0.07947019867549669,0.02158273381294964,0.6666666666666666,0.3942307692307692,0.061128526645768025,0.2564102564102564,0.2857142857142857,0.2,0.4608695652173913,0.4690265486725664,0.20754716981132076,0.10344827586206896,0.4696969696969697,0.4696969696969697,0.967741935483871,0.4676258992805755,0.47101449275362317,0.7230769230769231,0.16,0.875,,0.2,0.26,0.3076923076923077,1.0,0.09649122807017543,0.391304347826087,0.4744525547445255,0.507263888888889,0.0838235294117647,0.11789473684210526,0.06783625730994151,7.0,8.0,1.0,0.017391304347826087,0.7,1.0,0.7272727272727273,,,,,1.0,0.004878048780487805,1.0,1.0,
201152,1610612754,Thaddeus Young,Thaddeus Young,201152,IND,156429.0,2607,210.0,5155,5173,936.0,1086,10328,86.0,121.0,21.0,683.0,181.0,5532,31.0,119.0,915.0,0.20949074074074073,17.505204718945176,0.09953703703703703,0.1400462962962963,0.15555555555555556,0.6377314814814815,0.5236193735498839,0.5362462406015037,5.5270863836017545,25.466850828729285,0.18157129000969932,370.0,0.42824074074074076,232.0,43.0,59.0,363.0,955.0,60.0,104.0,156.0,316.0,137.0,328.0,512.0,78.0,175.0,124.0,151.0,0.5314787701317716,0.5769230769230769,0.5208333333333334,0.5,0.5276243093922652,0.5165562913907285,0.13431372549019607,0.12656119900083265,0.13526570048309178,0.6270270270270271,0.7009063444108762,0.43703703703703706,0.7288135593220338,0.16335078534031414,False,524.0,61.0,109.0,96.0,227.0,35.0,19.0,60.0,3.0,10.0,39.0,3.0,8.0,3.0,58.0,55.0,75.0,138.0,4.0,11.0,7.0,169.0,5.0,21.0,410.0,165.0,9.0,104.0,2.0,39.0,63.0,,89.0,63.0,152.0,38.0,25.0,59.0,11.0,19.0,367.0,59.0,125.0,167.0,24.0,184.0,24.0,135.0,84.0,51.0,63.0,14.0,43.0,41.0,8.0,20.0,,8.0,104.0,8.0,16.0,10.0,5.0,8.0,4.0,18.0,6.0,8.0,7.0,92.0,10.0,,44.0,7.0,36.0,,,17.0,3.0,16.0,36.0,23.0,3.0,,11.0,4.0,0.5647382920110193,0.6591639871382636,0.9482758620689655,0.32044198895027626,0.36363636363636365,0.16129032258064516,0.3240223463687151,0.5434782608695652,0.5436241610738255,0.5522875816993464,,0.09224011713030747,0.10540540540540541,0.1013215859030837,,0.6057692307692307,0.19834710743801653,0.12083936324167872,0.0799744081893794,0.07440100882723834,0.07809847198641766,0.09123434704830054,0.09006928406466513,0.06129597197898424,0.06847133757961783,0.09696969696969697,0.10916179337231968,0.12331838565022421,0.13238770685579196,0.13407134071340712,0.064,0.6388888888888888,0.5905172413793104,0.26273148148148145,0.42290748898678415,0.47058823529411764,0.4895833333333333,0.4069767441860465,0.4117647058823529,0.6,0.06944444444444445,0.31666666666666665,0.31666666666666665,0.9473684210526315,0.32231404958677684,0.32231404958677684,0.9487179487179487,0.7315436241610739,0.5596330275229358,0.14754098360655737,0.020134228187919462,0.053691275167785234,0.375,1.0,0.07407407407407407,0.14285714285714285,0.3277310924369748,0.56765,0.04899777282850779,0.061366806136680614,0.1769633507853403,1.0,2.0,,0.011627906976744186,0.3333333333333333,1.0,0.2,,,1.0,,,,,,
1627816,1610612754,Alex Poythress,Alex Poythress,1627816,IND,6115.0,102,-15.0,201,201,98.0,96,402,1.0,7.0,5.0,14.0,11.0,234,8.0,7.0,98.0,0.44,11.538461538461538,0.04,0.28,0.4166666666666667,0.88,0.5621659999999999,0.5406291666666666,3.4785714285714286,25.327272727272728,0.48756218905472637,11.0,0.44,7.0,3.0,3.0,7.0,26.0,3.0,4.0,18.0,4.0,5.0,10.0,17.0,7.0,16.0,2.0,18.0,0.5,0.75,0.52,0.75,0.52,0.75,0.1388888888888889,0.10843373493975904,,0.6363636363636364,0.6363636363636364,0.25,1.0,0.6923076923076923,False,29.0,,3.0,,2.0,,2.0,4.0,,3.0,2.0,,,2.0,4.0,,,4.0,,,,,4.0,,10.0,12.0,,,,2.0,,,1.0,1.0,2.0,1.0,,,1.0,,5.0,2.0,5.0,4.0,1.0,7.0,,3.0,1.0,2.0,1.0,,1.0,1.0,,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,1.0,,,,,1.0,1.0,,,,2.0,,0.7142857142857143,0.7142857142857143,1.0,0.36363636363636365,,0.5,0.36363636363636365,,,,,,,,,0.5,0.1,0.0851063829787234,0.06944444444444445,0.06060606060606061,0.06666666666666667,,0.125,0.08,0.07407407407407407,,,0.07692307692307693,0.1875,0.1724137931034483,,,0.7142857142857143,0.08,,,,,,,0.16,0.5,0.5,1.0,0.2857142857142857,0.2857142857142857,1.0,0.75,,,,,,,0.25,0.4,0.2857142857142857,0.5918,,,,,2.0,,,,,0.6666666666666666,,,,,,,,,
202344,1610612754,Trevor Booker,Trevor Booker,202344,IND,16150.0,269,-13.0,533,538,124.0,145,1071,7.0,12.0,1.0,70.0,14.0,564,1.0,12.0,124.0,0.16666666666666666,15.746753246753247,0.08333333333333333,0.14285714285714285,0.06666666666666667,0.5714285714285714,0.4951773809523809,0.4568066666666667,5.797142857142857,26.321428571428566,0.2326454033771107,34.0,0.40476190476190477,19.0,2.0,5.0,36.0,91.0,8.0,14.0,18.0,38.0,23.0,45.0,77.0,8.0,26.0,14.0,18.0,0.5142857142857142,0.5714285714285714,0.48214285714285715,0.5333333333333333,0.5170454545454546,0.6,0.19327731092436976,0.1888412017167382,0.2727272727272727,0.5588235294117647,0.6129032258064516,0.3333333333333333,0.4,0.1978021978021978,False,73.0,11.0,21.0,13.0,29.0,4.0,,2.0,,,3.0,,,,3.0,10.0,12.0,23.0,,,2.0,26.0,,2.0,34.0,9.0,,20.0,,3.0,7.0,,10.0,7.0,17.0,5.0,2.0,6.0,3.0,1.0,41.0,7.0,25.0,21.0,1.0,32.0,2.0,4.0,3.0,1.0,2.0,1.0,1.0,7.0,3.0,1.0,,,9.0,4.0,,,,6.0,2.0,,5.0,,1.0,11.0,3.0,,7.0,,5.0,,,3.0,,2.0,5.0,4.0,,,7.0,,0.4722222222222222,0.6538461538461539,1.0,0.21428571428571427,,,0.21428571428571427,0.5217391304347826,0.5217391304347826,0.5416666666666666,,0.1,0.08823529411764706,0.13793103448275862,,0.2222222222222222,0.08333333333333333,0.18421052631578946,0.12953367875647667,0.07446808510638298,0.11149825783972125,0.09836065573770492,0.10909090909090909,0.16883116883116883,0.0821917808219178,0.047619047619047616,0.13333333333333333,0.17073170731707318,0.23255813953488372,0.17525773195876287,0.05263157894736842,0.8,0.42105263157894735,0.34523809523809523,0.4482758620689655,0.52,0.5384615384615384,0.5714285714285714,0.5714285714285714,0.5,0.023809523809523808,,,,0.25,0.25,1.0,0.9130434782608695,0.5238095238095238,0.09090909090909091,,,,,,,0.25,0.5764666666666666,0.07954545454545454,0.0945945945945946,0.2857142857142857,,,,,,,,,,,,,,,,
1628500,1610612754,Ben Moore,Ben Moore,1628500,IND,557.0,9,-15.0,20,19,,6,39,,,,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,3.0,4.0,1.0,,,,,,,,0.5,0.2,,,,,,,False,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
